timestamp,symbol,price
2024-05-29T22:05:32.400856,DARUSDT,0.1748
2024-05-29T22:05:32.400856,DASHUSDT,30.10
2024-05-29T22:05:32.400856,DEFIUSDT,1048.1
2024-05-29T22:05:32.400856,DENTUSDT,0.001399
2024-05-29T22:05:32.400856,DODOXUSDT,0.1904890
2024-05-29T22:05:32.400856,DOGEUSDC,0.166220
2024-05-29T22:05:32.400856,DOGEUSDT,0.166390
2024-05-29T22:05:32.400856,DOTUSDT,7.224
2024-05-29T22:05:32.400856,DUSKUSDT,0.40768
2024-05-29T22:05:32.400856,DYDXUSDT,2.068
2024-05-29T22:05:32.400856,DYMUSDT,3.034000
2024-05-29T22:05:32.400856,EDUUSDT,0.9029000
2024-05-29T22:05:32.400856,EGLDUSDT,40.240
2024-05-29T22:05:32.400856,ENAUSDC,0.8439000
2024-05-29T22:05:32.400856,ENAUSDT,0.8449000
2024-05-29T22:05:32.400856,ENJUSDT,0.36110
2024-05-29T22:05:32.400856,ENSUSDT,25.302
2024-05-29T22:05:32.400856,EOSUSDT,0.816
2024-05-29T22:05:32.400856,ETCUSDT,30.624
2024-05-29T22:05:32.400856,ETHBTC,0.055790
2024-05-29T22:05:32.400856,ETHFIUSDC,4.6114000
2024-05-29T22:05:32.400856,ETHFIUSDT,4.6170000
2024-05-29T22:05:32.400856,ETHUSDC,3760.90
2024-05-29T22:05:32.400856,ETHUSDT,3765.53
2024-05-29T22:05:32.400856,ETHUSDT_240628,3807.35
2024-05-29T22:05:32.400856,ETHUSDT_240927,3945.00
2024-05-29T22:05:32.400856,ETHWUSDT,3.576000
2024-05-29T22:05:32.400856,FETUSDT,2.2286000
2024-05-29T22:05:32.400856,FILUSDC,5.8650000
2024-05-29T22:05:32.400856,FILUSDT,5.868
2024-05-29T22:05:32.400856,FLMUSDT,0.1001
2024-05-29T22:05:32.400856,FLOWUSDT,0.923
2024-05-29T22:05:32.400856,FRONTUSDT,1.2330000
2024-05-29T22:05:32.400856,FTMUSDT,0.816500
2024-05-29T22:05:32.400856,FXSUSDT,4.675700
2024-05-29T22:05:32.400856,GALAUSDT,0.04434
2024-05-29T22:05:32.400856,GALUSDT,4.03800
2024-05-29T22:05:32.400856,GASUSDT,5.173000
2024-05-29T22:05:32.400856,GLMUSDT,0.5204000
2024-05-29T22:05:32.400856,GMTUSDT,0.23820
2024-05-29T22:05:32.400856,GMXUSDT,34.582000
2024-05-29T22:05:32.400856,GRTUSDT,0.31243
2024-05-29T22:05:32.400856,GTCUSDT,1.311
2024-05-29T22:05:32.400856,HBARUSDT,0.10447
2024-05-29T22:05:32.400856,HFTUSDT,0.3026000
2024-05-29T22:05:32.400856,HIFIUSDT,0.8514000
2024-05-29T22:05:32.400856,HIGHUSDT,6.600300
2024-05-29T22:05:32.400856,HOOKUSDT,0.897000
2024-05-29T22:05:32.400856,HOTUSDT,0.002535
2024-05-29T22:05:32.400856,ICPUSDT,12.205000
2024-05-29T22:05:32.400856,ICXUSDT,0.2280
2024-05-29T22:05:32.400856,IDUSDT,0.7224600
2024-05-29T22:05:32.400856,ILVUSDT,87.42000
2024-05-29T22:05:32.400856,IMXUSDT,2.2387
2024-05-29T22:05:32.400856,INJUSDT,26.810000
2024-05-29T22:05:32.400856,IOSTUSDT,0.008937
2024-05-29T22:05:32.400856,IOTAUSDT,0.2262
2024-05-29T22:05:32.400856,IOTXUSDT,0.05388
2024-05-29T22:05:32.400856,JASMYUSDT,0.024541
2024-05-29T22:05:32.400856,JOEUSDT,0.4912000
2024-05-29T22:05:32.400856,JTOUSDT,3.941900
2024-05-29T22:05:32.400856,JUPUSDT,1.1543000
2024-05-29T22:05:32.400856,KASUSDT,0.1386800
2024-05-29T22:05:32.400856,KAVAUSDT,0.6788
2024-05-29T22:05:32.400856,KEYUSDT,0.0080400
2024-05-29T22:05:32.400856,KLAYUSDT,0.1950
2024-05-29T22:05:32.400856,KNCUSDT,0.65820
2024-05-29T22:05:32.400856,KSMUSDT,32.340
2024-05-29T22:05:32.400856,LDOUSDT,2.327500
2024-05-29T22:05:32.400856,LEVERUSDT,0.0039794
2024-05-29T22:05:32.400856,LINAUSDT,0.00833
2024-05-29T22:05:32.400856,LINKUSDC,18.680
2024-05-29T22:05:32.400856,LINKUSDT,18.691
2024-05-29T22:05:32.400856,LITUSDT,1.146
2024-05-29T22:05:32.400856,LOOMUSDT,0.0844200
2024-05-29T22:05:32.400856,LPTUSDT,21.260
2024-05-29T22:05:32.400856,LQTYUSDT,1.132000
2024-05-29T22:05:32.400856,LRCUSDT,0.28200
2024-05-29T22:05:32.400856,LSKUSDT,1.591800
2024-05-29T22:05:32.400856,LTCUSDC,83.96
2024-05-29T22:05:32.400856,LTCUSDT,84.05
2024-05-29T22:05:32.400856,LUNA2USDT,0.6117000
2024-05-29T22:05:32.400856,MAGICUSDT,0.801700
2024-05-29T22:05:32.400856,MANAUSDT,0.4612
2024-05-29T22:05:32.400856,MANTAUSDT,1.7895000
2024-05-29T22:05:32.400856,MASKUSDT,3.5930
2024-05-29T22:05:32.400856,MATICUSDC,0.7201000
2024-05-29T22:05:32.400856,MATICUSDT,0.72040
2024-05-29T22:05:32.400856,MAVIAUSDT,3.0681000
2024-05-29T22:05:32.400856,MAVUSDT,0.4421000
2024-05-29T22:05:32.400856,MEMEUSDT,0.0307010
2024-05-29T22:05:32.400856,METISUSDT,75.6400
2024-05-29T22:05:32.400856,MINAUSDT,0.8557000
2024-05-29T22:05:32.400856,MKRUSDT,2693.50
2024-05-29T22:05:32.400856,MOVRUSDT,15.302000
2024-05-29T22:05:32.400856,MTLUSDT,1.8936
2024-05-29T22:05:32.400856,MYROUSDT,0.2839400
2024-05-29T22:05:32.400856,NEARUSDC,7.6680
2024-05-29T22:05:32.400856,NEARUSDT,7.6700
2024-05-29T22:05:32.400856,NEOUSDC,15.026
2024-05-29T22:05:32.400856,NEOUSDT,15.037
2024-05-29T22:05:32.400856,NFPUSDT,0.5489000
2024-05-29T22:05:32.400856,NKNUSDT,0.12145
2024-05-29T22:05:32.400856,NMRUSDT,28.640000
2024-05-29T22:05:32.400856,NOTUSDT,0.0094640
2024-05-29T22:05:32.400856,NTRNUSDT,0.757200
2024-05-29T22:05:32.400856,OCEANUSDT,0.93340
2024-05-29T22:05:32.400856,OGNUSDT,0.1590
2024-05-29T22:05:32.400856,OMGUSDT,0.7446
2024-05-29T22:05:32.400856,OMNIUSDT,18.8020
2024-05-29T22:05:32.400856,OMUSDT,0.6798400
2024-05-29T22:05:32.400856,ONDOUSDT,1.1786000
2024-05-29T22:05:32.400856,ONEUSDT,0.02257
2024-05-29T22:05:32.400856,ONGUSDT,0.4537000
2024-05-29T22:05:32.400856,ONTUSDT,0.3095
2024-05-29T22:05:32.400856,OPUSDT,2.5375000
2024-05-29T22:05:32.400856,ORBSUSDT,0.0332400
2024-05-29T22:05:32.400856,ORDIUSDC,41.067000
2024-05-29T22:05:32.400856,ORDIUSDT,41.089000
2024-05-29T22:05:32.400856,OXTUSDT,0.1074800
2024-05-29T22:05:32.400856,PENDLEUSDT,6.2464000
2024-05-29T22:05:32.400856,PEOPLEUSDT,0.08021
2024-05-29T22:05:32.400856,PERPUSDT,1.212100
2024-05-29T22:05:32.400856,PHBUSDT,2.8723000
2024-05-29T22:05:32.400856,PIXELUSDT,0.4043000
2024-05-29T22:05:32.400856,POLYXUSDT,0.4273100
2024-05-29T22:05:32.400856,PORTALUSDT,0.8512000
2024-05-29T22:05:32.400856,POWRUSDT,0.3113000
2024-05-29T22:05:32.400856,PYTHUSDT,0.4295000
2024-05-29T22:05:32.400856,QNTUSDT,91.410000
2024-05-29T22:05:32.400856,QTUMUSDT,3.712
2024-05-29T22:05:32.400856,RDNTUSDT,0.2009800
2024-05-29T22:05:32.400856,REEFUSDT,0.002189
2024-05-29T22:05:32.400856,RENUSDT,0.07469
2024-05-29T22:05:32.400856,REZUSDT,0.1430000
2024-05-29T22:05:32.400856,RIFUSDT,0.1672000
2024-05-29T22:05:32.400856,RLCUSDT,3.1477
2024-05-29T22:05:32.400856,RNDRUSDT,10.421000
2024-05-29T22:05:32.400856,RONINUSDT,3.085100
2024-05-29T22:05:32.400856,ROSEUSDT,0.09354
2024-05-29T22:05:32.400856,RSRUSDT,0.008220
2024-05-29T22:05:32.400856,RUNEUSDT,6.6450
2024-05-29T22:05:32.400856,RVNUSDT,0.02935
2024-05-29T22:05:32.400856,SAGAUSDT,2.5708000
2024-05-29T22:05:32.400856,SANDUSDT,0.44960
2024-05-29T22:05:32.400856,SEIUSDT,0.5189000
2024-05-29T22:05:32.400856,SFPUSDT,0.8266
2024-05-29T22:05:32.400856,SKLUSDT,0.08542
2024-05-29T22:05:32.400856,SNXUSDT,2.911
2024-05-29T22:05:32.400856,SOLUSDC,169.8000
2024-05-29T22:05:32.400856,SOLUSDT,170.0060
2024-05-29T22:05:32.400856,SPELLUSDT,0.0009589
2024-05-29T22:05:32.400856,SSVUSDT,44.240000
2024-05-29T22:05:32.400856,STEEMUSDT,0.323260
2024-05-29T22:05:32.400856,STGUSDT,0.4947000
2024-05-29T22:05:32.400856,STMXUSDT,0.00812
2024-05-29T22:05:32.400856,STORJUSDT,0.5547
2024-05-29T22:05:32.400856,STRKUSDT,1.2204000
2024-05-29T22:05:32.400856,STXUSDT,1.9531000
2024-05-29T22:05:32.400856,SUIUSDC,1.021110
2024-05-29T22:05:32.400856,SUIUSDT,1.021700
2024-05-29T22:05:32.400856,SUPERUSDT,0.9838000
2024-05-29T22:05:32.400856,SUSHIUSDT,1.1984
2024-05-29T22:05:32.400856,SXPUSDT,0.3551
2024-05-29T22:05:32.400856,TAOUSDT,400.94
2024-05-29T22:05:32.400856,THETAUSDT,2.2630
2024-05-29T22:05:32.400856,TIAUSDC,10.8764000
2024-05-29T22:05:32.400856,TIAUSDT,10.8764000
2024-05-29T22:05:32.400856,TLMUSDT,0.0188540
2024-05-29T22:05:32.400856,TNSRUSDT,1.0784000
2024-05-29T22:05:32.400856,TOKENUSDT,0.1435500
2024-05-29T22:05:32.400856,TONUSDT,6.5651000
2024-05-29T22:05:32.400856,TRBUSDT,112.323
2024-05-29T22:05:32.400856,TRUUSDT,0.2112400
2024-05-29T22:05:32.400856,TRXUSDT,0.11240
2024-05-29T22:05:32.400856,TUSDT,0.0364100
2024-05-29T22:05:32.400856,TWTUSDT,1.180700
2024-05-29T22:05:32.400856,UMAUSDT,3.492000
2024-05-29T22:05:32.400856,UNFIUSDT,4.865
2024-05-29T22:05:32.400856,UNIUSDT,10.5540
2024-05-29T22:05:32.400856,USDCUSDT,1.0004790
2024-05-29T22:05:32.400856,USTCUSDT,0.0227700
2024-05-29T22:05:32.400856,VANRYUSDT,0.1987200
2024-05-29T22:05:32.400856,VETUSDT,0.035469
2024-05-29T22:05:32.400856,WAVESUSDT,2.4353
2024-05-29T22:05:32.400856,WAXPUSDT,0.0668800
2024-05-29T22:05:32.400856,WIFUSDC,3.8395000
2024-05-29T22:05:32.400856,WIFUSDT,3.8432000
2024-05-29T22:05:32.400856,WLDUSDC,4.9045800
2024-05-29T22:05:32.400856,WLDUSDT,4.9081000
2024-05-29T22:05:32.400856,WOOUSDT,0.33767
2024-05-29T22:05:32.400856,WUSDT,0.5883000
2024-05-29T22:05:32.400856,XAIUSDT,0.7506000
2024-05-29T22:05:32.400856,XEMUSDT,0.0384
2024-05-29T22:05:32.400856,XLMUSDT,0.10743
2024-05-29T22:05:32.400856,XMRUSDT,140.52
2024-05-29T22:05:32.400856,XRPUSDC,0.5255
2024-05-29T22:05:32.400856,XRPUSDT,0.5260
2024-05-29T22:05:32.400856,XTZUSDT,0.963
2024-05-29T22:05:32.400856,XVGUSDT,0.0059420
2024-05-29T22:05:32.400856,XVSUSDT,10.260000
2024-05-29T22:05:32.400856,YFIUSDT,7187.0
2024-05-29T22:05:32.400856,YGGUSDT,0.9961000
2024-05-29T22:05:32.400856,ZECUSDT,27.15
2024-05-29T22:05:32.400856,ZENUSDT,9.769
2024-05-29T22:05:32.400856,ZETAUSDT,1.395200
2024-05-29T22:05:32.400856,ZILUSDT,0.02463
2024-05-29T22:05:32.400856,ZRXUSDT,0.5382
2024-05-29T22:05:34.353419,1000BONKUSDC,0.0373530
2024-05-29T22:05:34.353419,1000BONKUSDT,0.0374120
2024-05-29T22:05:34.353419,1000FLOKIUSDT,0.2720500
2024-05-29T22:05:34.353419,1000LUNCUSDT,0.1156700
2024-05-29T22:05:34.353419,1000PEPEUSDC,0.0147353
2024-05-29T22:05:34.353419,1000PEPEUSDT,0.0147616
2024-05-29T22:05:34.353419,1000RATSUSDT,0.1435600
2024-05-29T22:05:34.353419,1000SATSUSDT,0.0003112
2024-05-29T22:05:34.353419,1000SHIBUSDC,0.0278500
2024-05-29T22:05:34.353419,1000SHIBUSDT,0.027891
2024-05-29T22:05:34.353419,1000XECUSDT,0.04781
2024-05-29T22:05:34.353419,1INCHUSDT,0.4955
2024-05-29T22:05:34.353419,AAVEUSDT,103.080
2024-05-29T22:05:34.353419,ACEUSDT,5.441500
2024-05-29T22:05:34.353419,ACHUSDT,0.0313790
2024-05-29T22:05:34.353419,ADAUSDT,0.45460
2024-05-29T22:05:34.353419,AEVOUSDT,0.9006000
2024-05-29T22:05:34.353419,AGIXUSDT,0.9288000
2024-05-29T22:05:34.353419,AGLDUSDT,1.3185000
2024-05-29T22:05:34.353419,AIUSDT,1.129820
2024-05-29T22:05:34.353419,ALGOUSDT,0.1923
2024-05-29T22:05:34.353419,ALICEUSDT,1.314
2024-05-29T22:05:34.353419,ALPHAUSDT,0.12491
2024-05-29T22:05:34.353419,ALTUSDT,0.3402100
2024-05-29T22:05:34.353419,AMBUSDT,0.0099520
2024-05-29T22:05:34.353419,ANKRUSDT,0.044230
2024-05-29T22:05:34.353419,APEUSDT,1.3254
2024-05-29T22:05:34.353419,API3USDT,3.1354
2024-05-29T22:05:34.353419,APTUSDT,9.15500
2024-05-29T22:05:34.353419,ARBUSDC,1.161400
2024-05-29T22:05:34.353419,ARBUSDT,1.162000
2024-05-29T22:05:34.353419,ARKMUSDT,2.4802000
2024-05-29T22:05:34.353419,ARKUSDT,0.8427000
2024-05-29T22:05:34.353419,ARPAUSDT,0.07614
2024-05-29T22:05:34.353419,ARUSDT,39.482
2024-05-29T22:05:34.353419,ASTRUSDT,0.0891000
2024-05-29T22:05:34.353419,ATAUSDT,0.1745
2024-05-29T22:05:34.353419,ATOMUSDT,8.744
2024-05-29T22:05:34.353419,AUCTIONUSDT,24.617000
2024-05-29T22:05:34.353419,AVAXUSDC,36.643000
2024-05-29T22:05:34.353419,AVAXUSDT,36.6690
2024-05-29T22:05:34.353419,AXLUSDT,1.0109000
2024-05-29T22:05:34.353419,AXSUSDT,7.91600
2024-05-29T22:05:34.353419,BADGERUSDT,4.873000
2024-05-29T22:05:34.353419,BAKEUSDT,0.3081
2024-05-29T22:05:34.353419,BALUSDT,4.012
2024-05-29T22:05:34.353419,BANDUSDT,1.7816
2024-05-29T22:05:34.353419,BATUSDT,0.2454
2024-05-29T22:05:34.353419,BBUSDT,0.6134000
2024-05-29T22:05:34.353419,BCHUSDC,468.47
2024-05-29T22:05:34.353419,BCHUSDT,468.81
2024-05-29T22:05:34.353419,BEAMXUSDT,0.0275920
2024-05-29T22:05:34.353419,BELUSDT,0.93810
2024-05-29T22:05:34.353419,BICOUSDT,0.5557000
2024-05-29T22:05:34.353419,BIGTIMEUSDT,0.1992000
2024-05-29T22:05:34.353419,BLURUSDT,0.4227000
2024-05-29T22:05:34.353419,BLZUSDT,0.26529
2024-05-29T22:05:34.353419,BNBUSDC,595.150
2024-05-29T22:05:34.353419,BNBUSDT,595.570
2024-05-29T22:05:34.353419,BNTUSDT,0.8122000
2024-05-29T22:05:34.353419,BNXUSDT,1.006800
2024-05-29T22:05:34.353419,BOMEUSDC,0.0139840
2024-05-29T22:05:34.353419,BOMEUSDT,0.0139900
2024-05-29T22:05:34.353419,BONDUSDT,3.397000
2024-05-29T22:05:34.353419,BSVUSDT,62.72000
2024-05-29T22:05:34.353419,BTCDOMUSDT,2301.6
2024-05-29T22:05:34.353419,BTCUSDC,67431.6
2024-05-29T22:05:34.353419,BTCUSDT,67504.40
2024-05-29T22:05:34.353419,BTCUSDT_240628,68117.0
2024-05-29T22:05:34.353419,BTCUSDT_240927,70664.6
2024-05-29T22:05:34.353419,C98USDT,0.2643
2024-05-29T22:05:34.353419,CAKEUSDT,2.9066000
2024-05-29T22:05:34.353419,CELOUSDT,0.858
2024-05-29T22:05:34.353419,CELRUSDT,0.02638
2024-05-29T22:05:34.353419,CFXUSDT,0.2227200
2024-05-29T22:05:34.353419,CHRUSDT,0.3349
2024-05-29T22:05:34.353419,CHZUSDT,0.15919
2024-05-29T22:05:34.353419,CKBUSDT,0.0161080
2024-05-29T22:05:34.353419,COMBOUSDT,0.740900
2024-05-29T22:05:34.353419,COMPUSDT,62.04
2024-05-29T22:05:34.353419,COTIUSDT,0.13146
2024-05-29T22:05:34.353419,CRVUSDT,0.491
2024-05-29T22:05:34.353419,CTSIUSDT,0.2373
2024-05-29T22:05:34.353419,CYBERUSDT,8.908000
2024-05-29T22:05:34.353419,DARUSDT,0.1748
2024-05-29T22:05:34.353419,DASHUSDT,30.12
2024-05-29T22:05:34.353419,DEFIUSDT,1047.9
2024-05-29T22:05:34.353419,DENTUSDT,0.001400
2024-05-29T22:05:34.353419,DODOXUSDT,0.1905270
2024-05-29T22:05:34.353419,DOGEUSDC,0.166240
2024-05-29T22:05:34.353419,DOGEUSDT,0.166410
2024-05-29T22:05:34.353419,DOTUSDT,7.224
2024-05-29T22:05:34.353419,DUSKUSDT,0.40759
2024-05-29T22:05:34.353419,DYDXUSDT,2.068
2024-05-29T22:05:34.353419,DYMUSDT,3.032000
2024-05-29T22:05:34.353419,EDUUSDT,0.9027000
2024-05-29T22:05:34.353419,EGLDUSDT,40.240
2024-05-29T22:05:34.353419,ENAUSDC,0.8439000
2024-05-29T22:05:34.353419,ENAUSDT,0.8447000
2024-05-29T22:05:34.353419,ENJUSDT,0.36110
2024-05-29T22:05:34.353419,ENSUSDT,25.308
2024-05-29T22:05:34.353419,EOSUSDT,0.815
2024-05-29T22:05:34.353419,ETCUSDT,30.626
2024-05-29T22:05:34.353419,ETHBTC,0.055790
2024-05-29T22:05:34.353419,ETHFIUSDC,4.6138000
2024-05-29T22:05:34.353419,ETHFIUSDT,4.6170000
2024-05-29T22:05:34.353419,ETHUSDC,3760.87
2024-05-29T22:05:34.353419,ETHUSDT,3765.52
2024-05-29T22:05:34.353419,ETHUSDT_240628,3807.98
2024-05-29T22:05:34.353419,ETHUSDT_240927,3945.43
2024-05-29T22:05:34.353419,ETHWUSDT,3.577000
2024-05-29T22:05:34.353419,FETUSDT,2.2285000
2024-05-29T22:05:34.353419,FILUSDC,5.8650000
2024-05-29T22:05:34.353419,FILUSDT,5.868
2024-05-29T22:05:34.353419,FLMUSDT,0.1001
2024-05-29T22:05:34.353419,FLOWUSDT,0.923
2024-05-29T22:05:34.353419,FRONTUSDT,1.2323000
2024-05-29T22:05:34.353419,FTMUSDT,0.816300
2024-05-29T22:05:34.353419,FXSUSDT,4.676000
2024-05-29T22:05:34.353419,GALAUSDT,0.04433
2024-05-29T22:05:34.353419,GALUSDT,4.03800
2024-05-29T22:05:34.353419,GASUSDT,5.172000
2024-05-29T22:05:34.353419,GLMUSDT,0.5202000
2024-05-29T22:05:34.353419,GMTUSDT,0.23810
2024-05-29T22:05:34.353419,GMXUSDT,34.574000
2024-05-29T22:05:34.353419,GRTUSDT,0.31237
2024-05-29T22:05:34.353419,GTCUSDT,1.311
2024-05-29T22:05:34.353419,HBARUSDT,0.10443
2024-05-29T22:05:34.353419,HFTUSDT,0.3026000
2024-05-29T22:05:34.353419,HIFIUSDT,0.8512000
2024-05-29T22:05:34.353419,HIGHUSDT,6.600600
2024-05-29T22:05:34.353419,HOOKUSDT,0.896800
2024-05-29T22:05:34.353419,HOTUSDT,0.002536
2024-05-29T22:05:34.353419,ICPUSDT,12.200000
2024-05-29T22:05:34.353419,ICXUSDT,0.2280
2024-05-29T22:05:34.353419,IDUSDT,0.7222600
2024-05-29T22:05:34.353419,ILVUSDT,87.38000
2024-05-29T22:05:34.353419,IMXUSDT,2.2386
2024-05-29T22:05:34.353419,INJUSDT,26.828000
2024-05-29T22:05:34.353419,IOSTUSDT,0.008936
2024-05-29T22:05:34.353419,IOTAUSDT,0.2262
2024-05-29T22:05:34.353419,IOTXUSDT,0.05387
2024-05-29T22:05:34.353419,JASMYUSDT,0.024531
2024-05-29T22:05:34.353419,JOEUSDT,0.4911000
2024-05-29T22:05:34.353419,JTOUSDT,3.941100
2024-05-29T22:05:34.353419,JUPUSDT,1.1542000
2024-05-29T22:05:34.353419,KASUSDT,0.1386800
2024-05-29T22:05:34.353419,KAVAUSDT,0.6786
2024-05-29T22:05:34.353419,KEYUSDT,0.0080370
2024-05-29T22:05:34.353419,KLAYUSDT,0.1950
2024-05-29T22:05:34.353419,KNCUSDT,0.65810
2024-05-29T22:05:34.353419,KSMUSDT,32.340
2024-05-29T22:05:34.353419,LDOUSDT,2.327600
2024-05-29T22:05:34.353419,LEVERUSDT,0.0039790
2024-05-29T22:05:34.353419,LINAUSDT,0.00832
2024-05-29T22:05:34.353419,LINKUSDC,18.662
2024-05-29T22:05:34.353419,LINKUSDT,18.678
2024-05-29T22:05:34.353419,LITUSDT,1.146
2024-05-29T22:05:34.353419,LOOMUSDT,0.0844200
2024-05-29T22:05:34.353419,LPTUSDT,21.263
2024-05-29T22:05:34.353419,LQTYUSDT,1.132000
2024-05-29T22:05:34.353419,LRCUSDT,0.28200
2024-05-29T22:05:34.353419,LSKUSDT,1.591800
2024-05-29T22:05:34.353419,LTCUSDC,83.96
2024-05-29T22:05:34.353419,LTCUSDT,84.05
2024-05-29T22:05:34.353419,LUNA2USDT,0.6116000
2024-05-29T22:05:34.353419,MAGICUSDT,0.801700
2024-05-29T22:05:34.353419,MANAUSDT,0.4610
2024-05-29T22:05:34.353419,MANTAUSDT,1.7892000
2024-05-29T22:05:34.353419,MASKUSDT,3.5930
2024-05-29T22:05:34.353419,MATICUSDC,0.7201000
2024-05-29T22:05:34.353419,MATICUSDT,0.72040
2024-05-29T22:05:34.353419,MAVIAUSDT,3.0685000
2024-05-29T22:05:34.353419,MAVUSDT,0.4420000
2024-05-29T22:05:34.353419,MEMEUSDT,0.0307060
2024-05-29T22:05:34.353419,METISUSDT,75.6400
2024-05-29T22:05:34.353419,MINAUSDT,0.8555000
2024-05-29T22:05:34.353419,MKRUSDT,2693.20
2024-05-29T22:05:34.353419,MOVRUSDT,15.298000
2024-05-29T22:05:34.353419,MTLUSDT,1.8935
